行ID,ファイル名,言語,ページ,番号,日本語,翻訳
1331,タイ語_pdfplumber_抽出_最終版.csv,タイ語,27,19.0,コンクリート,คอนกรตี
1332,タイ語_pdfplumber_抽出_最終版.csv,タイ語,27,20.0,コンベックス,ตลับเมตร
1333,タイ語_pdfplumber_抽出_最終版.csv,タイ語,28,21.0,作業用手袋,ถงุ มอื สา หรับใชป้ ฏบิ ัตงิ าน
1334,タイ語_pdfplumber_抽出_最終版.csv,タイ語,28,22.0,差金,ฉากเหล็ก
1335,タイ語_pdfplumber_抽出_最終版.csv,タイ語,28,23.0,水平器,"ระดับน ้า, เครอื่ งวดั ระดับ"
1336,タイ語_pdfplumber_抽出_最終版.csv,タイ語,28,24.0,墨さし,ปากกาสา หรับใชต้ เี สน้
1337,タイ語_pdfplumber_抽出_最終版.csv,タイ語,28,25.0,墨つぼ,บักเตา้ ตเี สน้
1338,タイ語_pdfplumber_抽出_最終版.csv,タイ語,29,1.0,丸セパレーター （丸セパ）,อปุ กรณ์ยดึ แบบระบบ ฟอรม์ ไท (ฟอรม์ ไท)
1339,タイ語_pdfplumber_抽出_最終版.csv,タイ語,29,2.0,天端釘,หมดุ ชว่ ยในการปรับระดับ สนั คอนกรตี ฐานราก
1340,タイ語_pdfplumber_抽出_最終版.csv,タイ語,29,3.0,ケレン,ท าความสะอาด
1341,タイ語_pdfplumber_抽出_最終版.csv,タイ語,29,4.0,型枠支保工,ค ้ายัน
1342,タイ語_pdfplumber_抽出_最終版.csv,タイ語,29,5.0,基礎型枠 （メタルフォーム）,แบบหลอ่ คอนกรตี ฐานราก (แบบเหล็ก)
1343,タイ語_pdfplumber_抽出_最終版.csv,タイ語,29,6.0,釘仕舞い,ถอนตะปอู อกและจัดเก็บ หลังจบงาน
1344,タイ語_pdfplumber_抽出_最終版.csv,タイ語,29,7.0,スラブ天端,ระดับบนสดุ ของพนื้
1345,タイ語_pdfplumber_抽出_最終版.csv,タイ語,29,8.0,高さ（タッパ）,ความสงู (สว่ นสงู )
1346,タイ語_pdfplumber_抽出_最終版.csv,タイ語,29,9.0,建込み,ประกอบวสั ดกุ อ่ สรา้ งใน แนวตัง้ ทตี่ าแหน่งตามที่ ก าหนดในแบบ
1347,タイ語_pdfplumber_抽出_最終版.csv,タイ語,29,10.0,通り,เป็นแนวเสน้ ตรง
1348,タイ語_pdfplumber_抽出_最終版.csv,タイ語,30,11.0,蹴上げ,ความสงู ของขัน้ บันได
1349,タイ語_pdfplumber_抽出_最終版.csv,タイ語,30,12.0,蹴込み,สว่ นทขี่ ัน้ บันไดเหลอื่ มกัน
1350,タイ語_pdfplumber_抽出_最終版.csv,タイ語,30,13.0,工具の手入れ,ดแู ลรักษาเครอื่ งมอื
1351,タイ語_pdfplumber_抽出_最終版.csv,タイ語,30,14.0,下げ振り,สายดงิ่
1352,タイ語_pdfplumber_抽出_最終版.csv,タイ語,30,15.0,地墨,ท าเครอื่ งหมายเพอื่ ก าหนดต าแหน่งกอ่ สรา้ ง บนพนื้ ฐานราก
1353,タイ語_pdfplumber_抽出_最終版.csv,タイ語,30,16.0,捨てコンクリート,"การเทลนี , การเทคอนกรตี เพอื่ ปรับผวิ หนา้ ดนิ"
1354,タイ語_pdfplumber_抽出_最終版.csv,タイ語,30,17.0,はね出し,สว่ นทยี่ นื่ ออกมา
1355,タイ語_pdfplumber_抽出_最終版.csv,タイ語,30,18.0,はらみ,เบง่ บวม
1356,タイ語_pdfplumber_抽出_最終版.csv,タイ語,30,19.0,前面,ดา้ นหนา้
1357,タイ語_pdfplumber_抽出_最終版.csv,タイ語,30,20.0,養生,บม่
1358,タイ語_pdfplumber_抽出_最終版.csv,タイ語,31,21.0,レベル,"ระดับ, เครอื่ งวดั ระนาบ"
1359,タイ語_pdfplumber_抽出_最終版.csv,タイ語,31,22.0,割付,การแบง่ พนื้ ทบี่ นแบบ แปลนเพอื่ ก าหนดจดุ ตดิ ตัง้ อยา่ งถกู ตอ้ ง
1360,タイ語_pdfplumber_抽出_最終版.csv,タイ語,31,23.0,埋め込み金物,อปุ กรณ์โลหะแบบฝังอยู่ ในคอนกรตี เพอื่ เป็น รากฐานของตัวยดึ สา หรับ ตดิ ตัง้ อปุ กรณ์ตา่ งๆ
1361,タイ語_pdfplumber_抽出_最終版.csv,タイ語,31,24.0,解体する（バラス）,รอื้ ถอน (ถอดเป็นชนิ้ ๆ)
1362,タイ語_pdfplumber_抽出_最終版.csv,タイ語,31,25.0,かぶり寸法,"ระยะคอนกรตี หมุ้ ผวิ เหล็ก, ระยะหมุ้ ของคอนกรตี"
1363,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,1.0,異形棒鋼,เหล็กขอ้ ออ้ ย
1364,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,2.0,結束線,ลวดผกู เหล็ก
1365,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,3.0,結束工具,เครอื่ งมอื ทใี่ ชก้ ารผกู เหล็ก
1366,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,4.0,鉄筋切断機,เครอื่ งตัดเหล็กเสรมิ
1367,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,5.0,鉄筋曲げ加工機,เครอื่ งดัดเหล็กเสรมิ
1368,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,8.0,アンカー,สมอ
1369,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,9.0,加工場,โรงแปรรูป
1370,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,10.0,スペーサ―,ลกู ปนู
1371,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,11.0,ドーナツ,ลกู ปนู กลม
1372,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,12.0,加工配筋図,แบบการวางและดัดเหล็ก เสรมิ
1373,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,13.0,配筋詳細図,แบบละเอยี ดของการวาง เหล็กเสรมิ
1374,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,14.0,開口補強筋,การเสรมิ เหล็กชอ่ งเปิด
1375,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,15.0,幅止め筋,เหล็กเสรมิ ทใี่ สเ่ พมิ่ เมอื่ มี การผกู เหล็กเสรมิ สองชัน้ เพอื่ ยดึ ใหร้ ะยะหา่ งระหวา่ ง เหล็กคงที่
1376,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,16.0,差筋,เหล็กเดอื ย
1377,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,17.0,柱主筋,"เหล็กเสรมิ หลักในเสา, เหล็กยนื"
1378,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,18.0,柱配筋,การวางเหล็กเสรมิ ในเสา
1379,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,19.0,スラブ筋,เหล็กเสรมิ ในพนื้
1380,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,20.0,ベース筋,เหล็กเสรมิ ในฐานราก
1381,タイ語_pdfplumber_抽出_最終版.csv,タイ語,34,21.0,帯筋（フープ）,เหล็กปลอกเสา (เหล็ก ปลอกรัดรอบ)
1382,タイ語_pdfplumber_抽出_最終版.csv,タイ語,34,22.0,下端筋,เหล็กเสรมิ ลา่ ง
1383,タイ語_pdfplumber_抽出_最終版.csv,タイ語,34,23.0,上端筋,เหล็กเสรมิ บน
1384,タイ語_pdfplumber_抽出_最終版.csv,タイ語,34,24.0,主筋,เหล็กเสรมิ หลัก
1385,タイ語_pdfplumber_抽出_最終版.csv,タイ語,34,25.0,あばら筋,เหล็กปลอกคาน
1386,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,1.0,はかま筋,เหล็กเสรมิ ครอบเหล็ก เสรมิ ในฐานราก
1387,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,2.0,縦筋,เหล็กเสรมิ แนวตัง้
1388,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,3.0,下筋,เหล็กเสรมิ ลา่ ง
1389,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,4.0,横筋,เหล็กเสรมิ แนวนอน
1390,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,5.0,腹筋,เหล็กเสรมิ ทเี่ รยี งขนานกับ เหล็กเสรมิ หลัก
1391,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,6.0,配力筋,เหล็กเสรมิ ทตี่ ัง้ ฉากกับ เหล็กเสรมิ หลักทรี่ ับแรง
1392,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,7.0,上筋,เหล็กเสรมิ บน
1393,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,8.0,スパイラル筋,เหล็กปลอกเกลยี ว
1394,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,9.0,鉄筋径,เสน้ ผา่ นศนู ยก์ ลางของ เหล็กเสรมิ
1395,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,10.0,かぶり厚さ,"ความหนาของระยะ คอนกรตี หมุ้ ผวิ เหล็ก, ความหนาของระยะหมุ้ ของคอนกรตี"
1396,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,11.0,角度,มมุ
1397,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,12.0,シングル,เหล็กเสรมิ ชัน้ เดยี ว
1398,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,13.0,ダブル,เหล็กเสรมิ สองชัน้
1399,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,14.0,千鳥結束,เหล็กเสรมิ สองชัน้ ผกู สลับ
1400,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,15.0,切断寸法,ขนาดความยาวของการตัด
1401,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,16.0,加工寸法,ขนาดการแปรรูป
1402,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,17.0,重ね継手,การตอ่ ทาบเหล็ก
1403,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,18.0,圧接継手,การตอ่ เหล็กดว้ ยการเชอื่ ม แกส๊ และแรงดัน
1404,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,19.0,開口部,ชอ่ งเปิด
1405,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,20.0,溶接金網,ตะแกรงเหล็กเชอื่ ม
1406,タイ語_pdfplumber_抽出_最終版.csv,タイ語,37,21.0,搬出,ล าเลยี งออก
1407,タイ語_pdfplumber_抽出_最終版.csv,タイ語,37,22.0,搬入,ล าเลยี งเขา้
1408,タイ語_pdfplumber_抽出_最終版.csv,タイ語,37,23.0,基礎,ฐานราก
1409,タイ語_pdfplumber_抽出_最終版.csv,タイ語,37,24.0,機械式継手,ขอ้ ตอ่ เหล็กเชงิ กล
1410,タイ語_pdfplumber_抽出_最終版.csv,タイ語,37,25.0,配筋検査,การตรวจสอบการจัดวาง เหล็กเสรมิ
1411,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,1.0,トラクタ,รถแทรกเตอร์
1412,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,2.0,ブルドーザ,รถดันดนิ
1413,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,3.0,トラクタショベル,รถตัก
1414,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,4.0,ホイルローダ,รถตักลอ้ ยำง
1415,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,5.0,ダンプトラック,รถบรรทกุ เททำ้ ย
1416,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,6.0,油圧ショベル,รถขดุ ระบบไฮดรอลกิ
1417,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,7.0,バックホウ,รถแบคโฮ
1418,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,8.0,ローディングショベル,รถขดุ ขนำดใหญ่
1419,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,9.0,ローラ,รถบดดนิ
1420,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,10.0,バケット,บงุ้ ก๋ี
1421,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,11.0,ブーム,บมู
1422,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,12.0,アーム,อำรม์
1423,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,13.0,ブレード（排土板）,ใบมดี (ใบดันดนิ )
1424,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,14.0,タイヤ,ยำงรถ
1425,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,15.0,クローラ,ตนี ตะขำบ
1426,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,16.0,キー（鍵）,คยี ์ (กญุ แจ)
1427,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,17.0,作業装置 （アタッチメント）,สว่ นทที่ ำงำน(อปุ กรณ์)
1428,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,18.0,エンジン,เครอื่ งยนต์
1429,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,19.0,ディーゼルエンジン,เครอื่ งยนตด์ เี ซล
1430,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,20.0,エンジンオイル,น ้ำมันเครอื่ ง
1431,タイ語_pdfplumber_抽出_最終版.csv,タイ語,40,21.0,オルタネータ （充電発電機）,"อัลเทอรเ์ นเตอร,์ ไดชำรจ์ (เครอื่ งปั่นไฟและสำมำรถ ชำรจ์ ไฟเขำ้ แบตเตอร)ี่"
1432,タイ語_pdfplumber_抽出_最終版.csv,タイ語,40,22.0,バッテリ,แบตเตอรี่
1433,タイ語_pdfplumber_抽出_最終版.csv,タイ語,40,23.0,燃料,เชอื้ เพลงิ
1434,タイ語_pdfplumber_抽出_最終版.csv,タイ語,40,24.0,軽油,น ้ำมันดเี ซล
1435,タイ語_pdfplumber_抽出_最終版.csv,タイ語,40,25.0,ブレーキ,เบรค
1436,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,1.0,油圧シリンダ,กระบอกสบู ไฮดรอลกิ
1437,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,2.0,油圧モータ,มอเตอรไ์ ฮดรอลกิ
1438,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,3.0,油圧ポンプ,ป๊ัมไฮดรอลกิ
1439,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,4.0,水漏れ,น ้ำรั่ว
1440,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,5.0,油漏れ,น ้ำมันรั่ว
1441,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,6.0,冷却水,น ้ำหลอ่ เย็น
1442,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,7.0,ブレーキ液,น ้ำมันเบรค
1443,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,8.0,燃料タンク,ถังน ้ำมัน
1444,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,9.0,ファンベルト,สำยพำนพัดลมหมอ้ น ้ำ
1445,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,10.0,空気圧,แรงดันลมยำง
