行ID,ファイル名,言語,ページ,番号,日本語,翻訳
3399,タイ語_pdfplumber_抽出_最終版.csv,タイ語,30,19.0,前面,ดา้ นหนา้
3400,タイ語_pdfplumber_抽出_最終版.csv,タイ語,30,20.0,養生,บม่
3401,タイ語_pdfplumber_抽出_最終版.csv,タイ語,31,21.0,レベル,"ระดับ, เครอื่ งวดั ระนาบ"
3402,タイ語_pdfplumber_抽出_最終版.csv,タイ語,31,22.0,割付,การแบง่ พนื้ ทบี่ นแบบ แปลนเพอื่ ก าหนดจดุ ตดิ ตัง้ อยา่ งถกู ตอ้ ง
3403,タイ語_pdfplumber_抽出_最終版.csv,タイ語,31,23.0,埋め込み金物,อปุ กรณ์โลหะแบบฝังอยู่ ในคอนกรตี เพอื่ เป็น รากฐานของตัวยดึ สา หรับ ตดิ ตัง้ อปุ กรณ์ตา่ งๆ
3404,タイ語_pdfplumber_抽出_最終版.csv,タイ語,31,24.0,解体する（バラス）,รอื้ ถอน (ถอดเป็นชนิ้ ๆ)
3405,タイ語_pdfplumber_抽出_最終版.csv,タイ語,31,25.0,かぶり寸法,"ระยะคอนกรตี หมุ้ ผวิ เหล็ก, ระยะหมุ้ ของคอนกรตี"
3406,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,1.0,異形棒鋼,เหล็กขอ้ ออ้ ย
3407,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,2.0,結束線,ลวดผกู เหล็ก
3408,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,3.0,結束工具,เครอื่ งมอื ทใี่ ชก้ ารผกู เหล็ก
3409,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,4.0,鉄筋切断機,เครอื่ งตัดเหล็กเสรมิ
3410,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,5.0,鉄筋曲げ加工機,เครอื่ งดัดเหล็กเสรมิ
3411,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,6.0,フック,"ดัดโคง้ , ดัดงอเป็นขอ"
3412,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,7.0,保護帽（ヘルメット）,หมวกนริ ภัย (หมวกเซฟต)ี้
3413,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,8.0,アンカー,สมอ
3414,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,9.0,加工場,โรงแปรรูป
3415,タイ語_pdfplumber_抽出_最終版.csv,タイ語,32,10.0,スペーサ―,ลกู ปนู
3416,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,11.0,ドーナツ,ลกู ปนู กลม
3417,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,12.0,加工配筋図,แบบการวางและดัดเหล็ก เสรมิ
3418,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,13.0,配筋詳細図,แบบละเอยี ดของการวาง เหล็กเสรมิ
3419,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,14.0,開口補強筋,การเสรมิ เหล็กชอ่ งเปิด
3420,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,15.0,幅止め筋,เหล็กเสรมิ ทใี่ สเ่ พมิ่ เมอื่ มี การผกู เหล็กเสรมิ สองชัน้ เพอื่ ยดึ ใหร้ ะยะหา่ งระหวา่ ง เหล็กคงที่
3421,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,16.0,差筋,เหล็กเดอื ย
3422,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,17.0,柱主筋,"เหล็กเสรมิ หลักในเสา, เหล็กยนื"
3423,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,18.0,柱配筋,การวางเหล็กเสรมิ ในเสา
3424,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,19.0,スラブ筋,เหล็กเสรมิ ในพนื้
3425,タイ語_pdfplumber_抽出_最終版.csv,タイ語,33,20.0,ベース筋,เหล็กเสรมิ ในฐานราก
3426,タイ語_pdfplumber_抽出_最終版.csv,タイ語,34,21.0,帯筋（フープ）,เหล็กปลอกเสา (เหล็ก ปลอกรัดรอบ)
3427,タイ語_pdfplumber_抽出_最終版.csv,タイ語,34,22.0,下端筋,เหล็กเสรมิ ลา่ ง
3428,タイ語_pdfplumber_抽出_最終版.csv,タイ語,34,23.0,上端筋,เหล็กเสรมิ บน
3429,タイ語_pdfplumber_抽出_最終版.csv,タイ語,34,24.0,主筋,เหล็กเสรมิ หลัก
3430,タイ語_pdfplumber_抽出_最終版.csv,タイ語,34,25.0,あばら筋,เหล็กปลอกคาน
3431,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,1.0,はかま筋,เหล็กเสรมิ ครอบเหล็ก เสรมิ ในฐานราก
3432,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,2.0,縦筋,เหล็กเสรมิ แนวตัง้
3433,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,3.0,下筋,เหล็กเสรมิ ลา่ ง
3434,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,4.0,横筋,เหล็กเสรมิ แนวนอน
3435,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,5.0,腹筋,เหล็กเสรมิ ทเี่ รยี งขนานกับ เหล็กเสรมิ หลัก
3436,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,6.0,配力筋,เหล็กเสรมิ ทตี่ ัง้ ฉากกับ เหล็กเสรมิ หลักทรี่ ับแรง
3437,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,7.0,上筋,เหล็กเสรมิ บน
3438,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,8.0,スパイラル筋,เหล็กปลอกเกลยี ว
3439,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,9.0,鉄筋径,เสน้ ผา่ นศนู ยก์ ลางของ เหล็กเสรมิ
3440,タイ語_pdfplumber_抽出_最終版.csv,タイ語,35,10.0,かぶり厚さ,"ความหนาของระยะ คอนกรตี หมุ้ ผวิ เหล็ก, ความหนาของระยะหมุ้ ของคอนกรตี"
3441,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,11.0,角度,มมุ
3442,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,12.0,シングル,เหล็กเสรมิ ชัน้ เดยี ว
3443,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,13.0,ダブル,เหล็กเสรมิ สองชัน้
3444,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,14.0,千鳥結束,เหล็กเสรมิ สองชัน้ ผกู สลับ
3445,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,15.0,切断寸法,ขนาดความยาวของการตัด
3446,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,16.0,加工寸法,ขนาดการแปรรูป
3447,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,17.0,重ね継手,การตอ่ ทาบเหล็ก
3448,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,18.0,圧接継手,การตอ่ เหล็กดว้ ยการเชอื่ ม แกส๊ และแรงดัน
3449,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,19.0,開口部,ชอ่ งเปิด
3450,タイ語_pdfplumber_抽出_最終版.csv,タイ語,36,20.0,溶接金網,ตะแกรงเหล็กเชอื่ ม
3451,タイ語_pdfplumber_抽出_最終版.csv,タイ語,37,21.0,搬出,ล าเลยี งออก
3452,タイ語_pdfplumber_抽出_最終版.csv,タイ語,37,22.0,搬入,ล าเลยี งเขา้
3453,タイ語_pdfplumber_抽出_最終版.csv,タイ語,37,23.0,基礎,ฐานราก
3454,タイ語_pdfplumber_抽出_最終版.csv,タイ語,37,24.0,機械式継手,ขอ้ ตอ่ เหล็กเชงิ กล
3455,タイ語_pdfplumber_抽出_最終版.csv,タイ語,37,25.0,配筋検査,การตรวจสอบการจัดวาง เหล็กเสรมิ
3456,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,1.0,トラクタ,รถแทรกเตอร์
3457,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,2.0,ブルドーザ,รถดันดนิ
3458,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,3.0,トラクタショベル,รถตัก
3459,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,4.0,ホイルローダ,รถตักลอ้ ยำง
3460,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,5.0,ダンプトラック,รถบรรทกุ เททำ้ ย
3461,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,6.0,油圧ショベル,รถขดุ ระบบไฮดรอลกิ
3462,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,7.0,バックホウ,รถแบคโฮ
3463,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,8.0,ローディングショベル,รถขดุ ขนำดใหญ่
3464,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,9.0,ローラ,รถบดดนิ
3465,タイ語_pdfplumber_抽出_最終版.csv,タイ語,38,10.0,バケット,บงุ้ ก๋ี
3466,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,11.0,ブーム,บมู
3467,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,12.0,アーム,อำรม์
3468,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,13.0,ブレード（排土板）,ใบมดี (ใบดันดนิ )
3469,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,14.0,タイヤ,ยำงรถ
3470,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,15.0,クローラ,ตนี ตะขำบ
3471,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,16.0,キー（鍵）,คยี ์ (กญุ แจ)
3472,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,17.0,作業装置 （アタッチメント）,สว่ นทที่ ำงำน(อปุ กรณ์)
3473,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,18.0,エンジン,เครอื่ งยนต์
3474,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,19.0,ディーゼルエンジン,เครอื่ งยนตด์ เี ซล
3475,タイ語_pdfplumber_抽出_最終版.csv,タイ語,39,20.0,エンジンオイル,น ้ำมันเครอื่ ง
3476,タイ語_pdfplumber_抽出_最終版.csv,タイ語,40,21.0,オルタネータ （充電発電機）,"อัลเทอรเ์ นเตอร,์ ไดชำรจ์ (เครอื่ งปั่นไฟและสำมำรถ ชำรจ์ ไฟเขำ้ แบตเตอร)ี่"
3477,タイ語_pdfplumber_抽出_最終版.csv,タイ語,40,22.0,バッテリ,แบตเตอรี่
3478,タイ語_pdfplumber_抽出_最終版.csv,タイ語,40,23.0,燃料,เชอื้ เพลงิ
3479,タイ語_pdfplumber_抽出_最終版.csv,タイ語,40,24.0,軽油,น ้ำมันดเี ซล
3480,タイ語_pdfplumber_抽出_最終版.csv,タイ語,40,25.0,ブレーキ,เบรค
3481,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,1.0,油圧シリンダ,กระบอกสบู ไฮดรอลกิ
3482,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,2.0,油圧モータ,มอเตอรไ์ ฮดรอลกิ
3483,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,3.0,油圧ポンプ,ป๊ัมไฮดรอลกิ
3484,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,4.0,水漏れ,น ้ำรั่ว
3485,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,5.0,油漏れ,น ้ำมันรั่ว
3486,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,6.0,冷却水,น ้ำหลอ่ เย็น
3487,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,7.0,ブレーキ液,น ้ำมันเบรค
3488,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,8.0,燃料タンク,ถังน ้ำมัน
3489,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,9.0,ファンベルト,สำยพำนพัดลมหมอ้ น ้ำ
3490,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,10.0,空気圧,แรงดันลมยำง
3491,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,11.0,クラッチ,คลัตช์
3492,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,12.0,急発進,เหยยี บคันเรง่ ออกตัวทันที
3493,タイ語_pdfplumber_抽出_最終版.csv,タイ語,41,13.0,急ブレーキ,กดเบรคใหค้ วำมเร็วลดลง ทันที
3494,タイ語_pdfplumber_抽出_最終版.csv,タイ語,42,14.0,アイドリング,สภำวะของเครอื่ งยนตท์ ี่ หมนุ ดว้ ยอตั รำรอบต ำ่ สดุ เปลำ่ ๆ
3495,タイ語_pdfplumber_抽出_最終版.csv,タイ語,42,15.0,走行,รถแลน่
3496,タイ語_pdfplumber_抽出_最終版.csv,タイ語,42,16.0,旋回,หมนุ
3497,タイ語_pdfplumber_抽出_最終版.csv,タイ語,42,17.0,安全ロック,เซฟตลี้ ็อค
3498,タイ語_pdfplumber_抽出_最終版.csv,タイ語,42,18.0,安全支柱,เสำค ้ำเพอื่ ควำมปลอดภัย
3499,タイ語_pdfplumber_抽出_最終版.csv,タイ語,42,19.0,補給（する）,(กำร)เตมิ
3500,タイ語_pdfplumber_抽出_最終版.csv,タイ語,42,20.0,駐車（する）,(กำร)จอดรถ
3501,タイ語_pdfplumber_抽出_最終版.csv,タイ語,42,21.0,歩行者,คนเดนิ เทำ้
3502,タイ語_pdfplumber_抽出_最終版.csv,タイ語,42,22.0,車両,ยำนพำหนะมลี อ้ ทวี่ งิ่ บนบก
3503,タイ語_pdfplumber_抽出_最終版.csv,タイ語,42,23.0,死角,จดุ บอด
3504,タイ語_pdfplumber_抽出_最終版.csv,タイ語,42,24.0,斜面,"ทำงลำด, พนื้ ทลี่ ำดเอยี ง"
3505,タイ語_pdfplumber_抽出_最終版.csv,タイ語,42,25.0,転圧（する）,(กำร)บดอดั
3506,タイ語_pdfplumber_抽出_最終版.csv,タイ語,43,1.0,接触（する）,การชน (ชน)
3507,タイ語_pdfplumber_抽出_最終版.csv,タイ語,43,2.0,作動（する）,การท างาน (ท างาน)
3508,タイ語_pdfplumber_抽出_最終版.csv,タイ語,43,3.0,整備（する）,การซอ่ มบ ารงุ (ซอ่ มบ ารงุ )
3509,タイ語_pdfplumber_抽出_最終版.csv,タイ語,43,4.0,点検（する）,การตรวจเช็ค (ตรวจเช็ค)
3510,タイ語_pdfplumber_抽出_最終版.csv,タイ語,43,5.0,動かす,เดนิ เครอื่ ง
3511,タイ語_pdfplumber_抽出_最終版.csv,タイ語,43,6.0,運転（する）,การขับ (ขับ)
3512,タイ語_pdfplumber_抽出_最終版.csv,タイ語,43,7.0,測る,วัด
3513,タイ語_pdfplumber_抽出_最終版.csv,タイ語,43,8.0,操作（する）,การควบคมุ การท างาน (ควบคมุ การท างาน)
3514,タイ語_pdfplumber_抽出_最終版.csv,タイ語,43,9.0,停止（する）,"การหยดุ (หยดุ ) , การจอด (จอด)"
